Company Name,Country,Location & Zone,Description
Landsky Allied Industries Pvt. Ltd.,IN,"Visit us at stand RH.K75 , subevent P-MEC India 2025","Landsky Engineers (P) Ltd, established in the year 1994, is a conglomeration of highly skilled technical personnel and reputed business administrators with excellent track records. Majority of the lead personnel including the CEO, the Directors, Bus..."
Progen Consultancy Services,IN,"Visit us at stand 12.C47 , subevent P-MEC India 2025",The company was founded to develop world-class ERP software & solutions for various Industries to enable them to manage their businesses effectively and compete in rapidly changing global economy. The company has developed state-of-the-art Enterpris...
Radiant Enterprise,IN,"Visit us at stand 9.A27 , subevent P-MEC India 2025","Expertise in Airborne disinfection We offer range of Automated Airborne disinfection system & VPHP (Vapor Phase hydrogen peroxide) system for microbial decontamination of surfaces and environment. Satej, TRS , Yantra & Aerojet Steriz machines are c..."
Roop Ultrasonix Ltd,IN,"Visit us at stand 14.A10 , subevent P-MEC India 2025","ROOP TELSONIC ULTRASONIX LTD (RTUL) is a joint venture partner of the world leader in ultrasonic technology M/s TELSONIC AG, Switzerland. RTUL is a leader in design, development, manufacture and marketing of a wide range of ultrasonic machines for w..."
Vasa Pharmachem Pvt Ltd,IN,"Visit us at stand 8.S32 , subevent CPHI India 2025","Vasa Pharmachem Pvt. Ltd. is a well-established manufacturer since 1988 specializing in a diverse range of naturally sourced excipients and natural mineral salts for a wide array of applications. Our plant is corroborated with GMP, FSSC22000, HALAL,..."
K. Patel Phyto Extractions Pvt Ltd,IN,"Visit us at stand 3.D24 , subevent CPHI India 2025","K. Patel Phyto Extractions Pvt. Ltd. is a GMP-certified and USFDA-approved Indian manufacturer, distinguished in the export of botanical extracts, natural antioxidants, essential oils, oleoresins, clinically validated ingredients and phytochemicals ..."
Shimadzu Analytical (I) Pvt. Ltd.,IN,"Visit us at stand 14.F48 , subevent P-MEC India 2025","Shimadzu Medical (India) Pvt Ltd (SMIP) was established in April 2001 as a wholly owned subsidiary of Shimadzu (Asia Pacific) Pte Ltd, Singapore. Shimadzu (Asia Pacific) Pte Ltd is a wholly owned subsidiary of Shimadzu Corporation, Japan. SMIPA was ..."
Laxmi Engineering Equipment,IN,"Visit us at stand 14.B22 , subevent P-MEC India 2025",LAXMI ENGINEERING EQUIPMENT is engaged in the manufacturing of automatic machinery since 1985 with a committed team of acknowledged and expert veteran technocrats. We are manufacturing machinery for PHARMACEUTICAL – NUTRACEUTICAL - COSMETIC – DIAGNO...
Labguard India Pvt. Ltd.,IN,"Visit us at stand 15.B52 , subevent P-MEC India 2025","We are LabGuard, an ISO 9001: 2008 certified company and one of India's leading manufacturers of Fume Hoods and Laboratory Furniture. Because of our consistent focus on quality and innovation we have grown to become one of India's most respected fum..."
Unicure Remedies Pvt. Ltd.,IN,"Visit us at stand 5.I16 , subevent CPHI India 2025","Unicure Remedies Pvt. Ltd was established in 1979. Today, after a journey of 40 years, we are an integrated healthcare company specializing in manufacturing of pharmaceutical formulations of Hormonal Tablets, General tablets, and Oral Powders encom..."
Auro Laboratories Limited,IN,"Visit us at stand 6.L29 , subevent CPHI India 2025","Auro Laboratories Limited is manufacturing Active Pharmaceutical Ingredients. It was founded and incorporated in 1992 with corporate office located at Mumbai and the manufacturing facility located at Tarapur, Maharashtra India.We have Certificate of..."
Hexagon Nutrition Ltd,IN,"Visit us at stand RH.F30 , subevent CPHI India 2025","“Hexagon Nutrition” is a research-oriented Manufacturer and Exporter of Nutritional Products (Clinical Nutrition, Animal Nutrition and Food Fortification - micronutrient premixes) We have 3 state-of-the-art Manufacturing facilities in India approve..."
Shubham Pharmatech,IN,"Visit us at stand 14.C40 , subevent P-MEC India 2025","After strained journey of pharma machine manufacturing experience, We offer specially designed Process Equipments, Looking to today's fast growth of pharma and tenure sound in-depth knowledge and understanding of the machine manufacturing, we have k..."
Videojet Technologies (I) Pvt. Ltd.,IN,"Visit us at stand RH.K56 , subevent P-MEC India 2025","Since its beginnings in the 1960's as a division of the A.B. Dick Company through to Videojet's status today, there have been over 44 years of innovation, development, manufacturing and sales of high quality coding and marking equipment and supplies..."
Pacmac Solutions Pvt. Ltd.,IN,"Visit us at stand 9.A04 , subevent P-MEC India 2025",Pacmac Solution Innovates & Manufactures Packaging Machines. The Company was founded in 2007 with the ultimate goal of making cost effective error free production possible. After 10 years of hand on experience on tube filling machine and other packa...
IDEX India Pvt. Ltd.,IN,"Visit us at stand 11.D39 , subevent P-MEC India 2025","IDEX Material Processing Technologies (Quadro/Matcon/Fitzpatrick/Microfluidics) With the ability to work with a wide variety of materials (solid, semi-solid and liquid) within our core competency markets of Pharmaceutical, Food, Cosmetic/Personal C..."
SEFAR INDIA PRIVATE LIMITED,IN,"Visit us at stand RH.K76 , subevent P-MEC India 2025","Sefar is the leading manufacturer of precision fabrics from monofilaments for the screen printing and filtration markets. Sefar products are used in a wide variety of industries, reaching from electronics, graphics, medical, automotive, food and pha..."
Sanzyme Biologics Pvt Ltd,IN,"Visit us at stand RH.E42 , subevent CPHI India 2025","SANZYME P Ltd (Formerly UNI SANKYO), is India's first Indo-Japanese pharmaceutical joint venture, established in 1969. We specialize in the manufacturing of infertility hormones (gonadotropins), Peptides, and proteins. Our EU-approved gonadotropin f..."
Mechtek,IN,"Visit us at stand RH.A38 , subevent P-MEC India 2025","We, MECHTEK, established in 2005, are one of the leading R & D Blister Packing Machine & Blister Packing Machines Change Parts Manufacturing Company for Pharmaceuticals Machinery Sector. Our ranges of products are used for all Pharmaceuticals & FMCG..."
Nichrome India Ltd.,IN,"Visit us at stand 12.C10 , subevent P-MEC India 2025","Nichrome is a renowned Packaging Machines Manufacturer of India. Although the company commenced its journey in 1948, it plunged into packaging sector in 1977. Today, the company incorporates 38 years of experience in providing packaging solutions to..."
Trident Equipments Pvt. Ltd.,IN,"Visit us at stand 12.B19 , subevent P-MEC India 2025","Founded in 1998 by a team of technically proficient and scientific sales personnel, Trident Equipments Pvt. Ltd. has established itself as one of the biggest and most reputable partners in analytical lab and process instrumentation in India. Our goa..."
GMM Pfaudler Ltd.,IN,"Visit us at stand 11.D11 , subevent P-MEC India 2025","GMM Pfaudler Limited is a leading supplier of engineered equipment and systems for critical applications in the global chemical and pharmaceutical markets. Our success is based on close and continuing interaction with our customers, application engi..."
Jicon Technologies Pvt. Ltd.,IN,"Visit us at stand RH.A42 , subevent P-MEC India 2025","Jicon (est. 1984) is a leading Mumbai-based manufacturer of packaging & processing machines for the Pharma industry. We offer innovative, technologically superior, and cost-effective solutions. Our skilled team ensures seamless erection, commissioni..."
Bowman & Archer Pharma Machines India Pvt. Ltd.,IN,"Visit us at stand 10.A43 , subevent P-MEC India 2025",Bowman & Archer has being critically acclaimed for it's manufacturing of superior quality pharmaceutical equipment which comply with most stringent quality specification & compliances of various Pharma Auditing Agencies across the globe. Aesthetics...
Brio Pharma Technologies Pvt Ltd,IN,"Visit us at stand 10.C39 , subevent P-MEC India 2025",At the outset we would like to thank all our valued customers and well-wishers for the trust that they have displayed in us for providing solutions to some of their most critical requirements to meet ever growing challenges in the pharmaceutical wor...
Futuristic Packaging Pvt. Ltd.,IN,"Visit us at stand 15A.C50 , subevent P-MEC India 2025","Welcome to Futuristic Packaging pvt Ltd, Premium Quality supplier of Pharmaceutical & Food Packaging materials (Aluminum Foil)Futuristic Packaging Private Limited (FPPL) is a premium quality supplier of solid dosages for pharmaceutical & food packin..."
Flagship Biotech International Pvt. Ltd.,IN,"Visit us at stand RH.J10 , subevent CPHI India 2025","We are one of the fastest growing India's leading Generic and Speciality Pharmaceutical companies engaged in developing, manufacturing and marketing a broad range of Pharmaceutical formulation. FLAGSHIP BIOTECH INTERNATIONAL PVT LTD is fully integra..."
NKP Pharma Pvt. Ltd.,IN,"Visit us at stand 11.A35 , subevent P-MEC India 2025",N.K.P. PHARMA PVT LTD IS THE MANUFACTURER & EXPORTER OF ADVANCE PACKAGING MACHINERIES FOR PHARMACEUTICALS INDUSTRY WITH A HISTORY SPANNING OVER 30 YEARS. N.K.P. PHARMA HAVE BEEN EXPANDING ITS CAPACITY BY CONTINUOUSLY UPGRADING TO LATEST TECHNOLOGY &...
Dyna Filters Pvt Ltd,IN,"Visit us at stand 15.C32 , subevent P-MEC India 2025",Dyna Filters is has three production facilities and employs around 200 people. It is now a renowned name in filtration and clean room equipments. Efficiency and perfection has been its hallmark from the day it was set-up.Dyna has a wide range of pr...
Swiss Parenterals Limited,IN,"Visit us at stand 5.I08 , subevent CPHI India 2025","Swiss Parenterals Ltd. is a third-generation pharmaceutical export company with a presence in over 65 countries. With over 25 years of experience, we are recognized as a leading manufacturer of generic and specialty pharmaceutical products. Our capabilities span a wide range of dosage forms, including general and complex inje..."
Gandhi Automations Pvt Ltd,IN,"Visit us at stand 12.A47 , subevent P-MEC India 2025","Since 1996 Gandhi Automations Pvt Ltd has held a lead position in manufacturing as well as exporting, distributing and installing Entrance Automation Systems and Loading Bay Equipment that are problem free and easy to operate. Gandhi Automations spe..."
Bright Pharma Engineering Private Limited,IN,"Visit us at stand 9.A12 , subevent P-MEC India 2025",Bright Pharma Machinery 'BPM' is one of the leading Manufacturers of Pharmaceutical / Cosmetics / Bio product Machineries and process Equipments from last 17 years.
Compromec,IN,"Visit us at stand 12.A35 , subevent P-MEC India 2025","COMPROMEC brings in Equipment's for Sterile Division & Secondary packaging Division for the Pharmaceutical Industry. We bring in M&O Perry, USA for Vial/PFS Filling machines for Powder & Liquid . SPC, France offers SS & Ceramic Rotary Piston Pumps ..."
